country,year,value,indicator code,indicator description
"China, P.R.: Mainland",2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Colombia,2020,7.83780062466585,PIT_Population,Active taxpayers on PIT register as percentage of Population
Comoros,2020,0.019894318619587282,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Congo, Democratic Republic of",2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Congo, Republic of",2020,0.11853734950414019,PIT_Population,Active taxpayers on PIT register as percentage of Population
Cook Islands,2020,30.090986450219283,PIT_Population,Active taxpayers on PIT register as percentage of Population
Costa Rica,2020,8.394649197092958,PIT_Population,Active taxpayers on PIT register as percentage of Population
Croatia,2020,45.90000494168808,PIT_Population,Active taxpayers on PIT register as percentage of Population
Cyprus,2020,50.72109375,PIT_Population,Active taxpayers on PIT register as percentage of Population
Czech Republic,2020,20.26104375629037,PIT_Population,Active taxpayers on PIT register as percentage of Population
Denmark,2020,89.77441796178073,PIT_Population,Active taxpayers on PIT register as percentage of Population
Dominica,2020,70.48797766387464,PIT_Population,Active taxpayers on PIT register as percentage of Population
Dominican Republic,2020,1.688750195429458,PIT_Population,Active taxpayers on PIT register as percentage of Population
Ecuador,2020,9.36715626427615,PIT_Population,Active taxpayers on PIT register as percentage of Population
El Salvador,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Estonia,2020,70.44258810854832,PIT_Population,Active taxpayers on PIT register as percentage of Population
Eswatini,2020,1.0853637933947269,PIT_Population,Active taxpayers on PIT register as percentage of Population
Ethiopia,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Fiji,2020,7.930222077452691,PIT_Population,Active taxpayers on PIT register as percentage of Population
Finland,2020,98.80505590683597,PIT_Population,Active taxpayers on PIT register as percentage of Population
France,2020,77.74487769110391,PIT_Population,Active taxpayers on PIT register as percentage of Population
Gabon,2020,0.4992973085660063,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Gambia, The",2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Georgia,2020,38.59781906300485,PIT_Population,Active taxpayers on PIT register as percentage of Population
Germany,2020,50.84903056534063,PIT_Population,Active taxpayers on PIT register as percentage of Population
Ghana,2020,7.225256569662129,PIT_Population,Active taxpayers on PIT register as percentage of Population
Greece,2020,84.2540218891258,PIT_Population,Active taxpayers on PIT register as percentage of Population
Grenada,2020,16.15193878367209,PIT_Population,Active taxpayers on PIT register as percentage of Population
Guatemala,2020,5.589419784269299,PIT_Population,Active taxpayers on PIT register as percentage of Population
Guinea,2020,0.011452248691671961,PIT_Population,Active taxpayers on PIT register as percentage of Population
Guinea Bissau,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Guyana,2020,47.531844400737896,PIT_Population,Active taxpayers on PIT register as percentage of Population
Honduras,2020,1.1698898129032467,PIT_Population,Active taxpayers on PIT register as percentage of Population
Hungary,2020,50.76872124994218,PIT_Population,Active taxpayers on PIT register as percentage of Population
Iceland,2020,85.28703008801256,PIT_Population,Active taxpayers on PIT register as percentage of Population
India,2020,4.543566577145333,PIT_Population,Active taxpayers on PIT register as percentage of Population
Indonesia,2020,6.34326715059099,PIT_Population,Active taxpayers on PIT register as percentage of Population
Ireland,2020,63.43589755910437,PIT_Population,Active taxpayers on PIT register as percentage of Population
Israel,2020,59.234742700908114,PIT_Population,Active taxpayers on PIT register as percentage of Population
Italy,2020,48.68856634588733,PIT_Population,Active taxpayers on PIT register as percentage of Population
Jamaica,2020,6.47563573882001,PIT_Population,Active taxpayers on PIT register as percentage of Population
Japan,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Kazakhstan,2020,0,PIT_Population,Active taxpayers on PIT register as percentage of Population
Kenya,2020,22.45438923738128,PIT_Population,Active taxpayers on PIT register as percentage of Population
Kiribati,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Korea, Republic of",2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Kosovo, Republic of",2020,4.561845421087791,PIT_Population,Active taxpayers on PIT register as percentage of Population
Kyrgyz Republic,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Lao People's Democratic Republic,2020,0,PIT_Population,Active taxpayers on PIT register as percentage of Population
Latvia,2020,47.342323201938626,PIT_Population,Active taxpayers on PIT register as percentage of Population
Lebanon,2020,2.642261116569447,PIT_Population,Active taxpayers on PIT register as percentage of Population
Lesotho,2020,3.7425568980680146,PIT_Population,Active taxpayers on PIT register as percentage of Population
Liberia,2020,0.7691673469855825,PIT_Population,Active taxpayers on PIT register as percentage of Population
Lithuania,2020,51.52706909507282,PIT_Population,Active taxpayers on PIT register as percentage of Population
Luxembourg,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Madagascar,2020,0.9733372397743831,PIT_Population,Active taxpayers on PIT register as percentage of Population
Malawi,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Malaysia,2020,28.74998014892048,PIT_Population,Active taxpayers on PIT register as percentage of Population
Maldives,2020,3.982484247292532,PIT_Population,Active taxpayers on PIT register as percentage of Population
Malta,2020,74.04152031754191,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Marshall Islands, Republic of",2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Mauritius,2020,16.879532921453062,PIT_Population,Active taxpayers on PIT register as percentage of Population
Mexico,2020,60.145751328213706,PIT_Population,Active taxpayers on PIT register as percentage of Population
Moldova,2020,1.875828803336774,PIT_Population,Active taxpayers on PIT register as percentage of Population
Mongolia,2020,0.5282018807354562,PIT_Population,Active taxpayers on PIT register as percentage of Population
Montenegro,2020,0.865435067422494,PIT_Population,Active taxpayers on PIT register as percentage of Population
Montserrat,2020,79.17140905986797,PIT_Population,Active taxpayers on PIT register as percentage of Population
Morocco,2020,2.8180798567174192,PIT_Population,Active taxpayers on PIT register as percentage of Population
Mozambique,2020,0.032938271375842314,PIT_Population,Active taxpayers on PIT register as percentage of Population
Myanmar,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Namibia,2020,23.142047985844474,PIT_Population,Active taxpayers on PIT register as percentage of Population
Nauru,2020,0,PIT_Population,Active taxpayers on PIT register as percentage of Population
Nepal,2020,3.4389113591303486,PIT_Population,Active taxpayers on PIT register as percentage of Population
Netherlands,2020,73.17061116249346,PIT_Population,Active taxpayers on PIT register as percentage of Population
New Zealand,2020,77.7350667741872,PIT_Population,Active taxpayers on PIT register as percentage of Population
Nicaragua,2020,0.24860541554948454,PIT_Population,Active taxpayers on PIT register as percentage of Population
Niger,2020,0.10715656648862733,PIT_Population,Active taxpayers on PIT register as percentage of Population
Nigeria,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Norway,2020,93.13600304862464,PIT_Population,Active taxpayers on PIT register as percentage of Population
Pakistan,2020,1.3657920971461883,PIT_Population,Active taxpayers on PIT register as percentage of Population
Palau,2020,0,PIT_Population,Active taxpayers on PIT register as percentage of Population
Panama,2020,4.6874130891857915,PIT_Population,Active taxpayers on PIT register as percentage of Population
Papua New Guinea,2020,0.2170106338116561,PIT_Population,Active taxpayers on PIT register as percentage of Population
Paraguay,2020,2.654079267805393,PIT_Population,Active taxpayers on PIT register as percentage of Population
Peru,2020,18.048455643035577,PIT_Population,Active taxpayers on PIT register as percentage of Population
Philippines,2020,21.192340813197823,PIT_Population,Active taxpayers on PIT register as percentage of Population
Poland,2020,56.70238273225425,PIT_Population,Active taxpayers on PIT register as percentage of Population
Portugal,2020,53.94471374880598,PIT_Population,Active taxpayers on PIT register as percentage of Population
Republic of North Macedonia,2020,0.4830325819010668,PIT_Population,Active taxpayers on PIT register as percentage of Population
Republika Srpska,2020,1.7371690278929202,PIT_Population,Active taxpayers on PIT register as percentage of Population
Romania,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Russian Federation,2020,5.875662229688431,PIT_Population,Active taxpayers on PIT register as percentage of Population
Rwanda,2020,D,PIT_Population,Active taxpayers on PIT register as percentage of Population
Samoa,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
São Tomé and Príncipe,2020,0,PIT_Population,Active taxpayers on PIT register as percentage of Population
Saudi Arabia,2020,,PIT_Population,Active taxpayers on PIT register as percentage of Population
Senegal,2020,0.17598019103042117,PIT_Population,Active taxpayers on PIT register as percentage of Population
"Serbia, Republic of",2020,3.5580635486052565,PIT_Population,Active taxpayers on PIT register as percentage of Population
Seychelles,2020,4.04013731185635,PIT_Population,Active taxpayers on PIT register as percentage of Population
